State,Area,Crop_Year,Season
Tamil Nadu,312257,2014,Rabi       
Andhra Pradesh,516,2015,Kharif     
Andhra Pradesh,215323,2015,Kharif     
Andhra Pradesh,4995,2015,Rabi       
Andhra Pradesh,33319,2015,Kharif     
Andhra Pradesh,3421,2015,Rabi       
Andhra Pradesh,59428,2015,Whole Year 
Andhra Pradesh,109823,2015,Kharif     
Andhra Pradesh,48940,2015,Kharif     
Andhra Pradesh,1785,2015,Rabi       
Andhra Pradesh,103948,2015,Whole Year 
Andhra Pradesh,36,2015,Kharif     
Andhra Pradesh,25302,2015,Rabi       
Andhra Pradesh,662671,2015,Kharif     
Andhra Pradesh,3394,2015,Rabi       
Andhra Pradesh,11043,2015,Kharif     
Andhra Pradesh,8003,2015,Rabi       
Andhra Pradesh,131693,2015,Kharif     
Andhra Pradesh,24362,2015,Rabi       
Andhra Pradesh,362,2015,Kharif     
Andhra Pradesh,1,2015,Rabi       
Andhra Pradesh,2,2015,Kharif     
Andhra Pradesh,471129,2015,Rabi       
Andhra Pradesh,682130,2015,Kharif     
Andhra Pradesh,92588,2015,Rabi       
Andhra Pradesh,35190,2015,Kharif     
Andhra Pradesh,22577,2015,Rabi       
Andhra Pradesh,44394,2015,Kharif     
Andhra Pradesh,130217,2015,Rabi       
Andhra Pradesh,259,2015,Kharif     
Andhra Pradesh,75017,2015,Kharif     
Andhra Pradesh,157628,2015,Rabi       
Andhra Pradesh,5355,2015,Kharif     
Andhra Pradesh,15,2015,Rabi       
Andhra Pradesh,51600,2015,Kharif     
Andhra Pradesh,159540,2015,Rabi       
Andhra Pradesh,6685,2015,Rabi       
Andhra Pradesh,849779,2015,Kharif     
Andhra Pradesh,33867,2015,Kharif     
Andhra Pradesh,7375,2015,Rabi       
Andhra Pradesh,574,2015,Kharif     
Andhra Pradesh,1472,2015,Rabi       
Andhra Pradesh,26603,2015,Kharif     
Andhra Pradesh,4569,2015,Rabi       
Andhra Pradesh,10,2015,Kharif     
Andhra Pradesh,1426,2015,Rabi       
Andhra Pradesh,1398884,2015,Kharif     
Andhra Pradesh,761911,2015,Rabi       
Andhra Pradesh,304,2015,Rabi       
Andhra Pradesh,28065,2015,Kharif     
Andhra Pradesh,25066,2015,Rabi       
Andhra Pradesh,46696,2015,Kharif     
Andhra Pradesh,3930,2015,Rabi       
Andhra Pradesh,1210,2015,Kharif     
Andhra Pradesh,66,2015,Rabi       
Andhra Pradesh,121685,2015,Whole Year 
Andhra Pradesh,6568,2015,Kharif     
Andhra Pradesh,19725,2015,Rabi       
Andhra Pradesh,135,2015,Kharif     
Andhra Pradesh,457,2015,Rabi       
Andhra Pradesh,8572,2015,Kharif     
Andhra Pradesh,61,2015,Rabi       
Andhra Pradesh,19100,2015,Kharif     
Andhra Pradesh,95687,2015,Rabi       
Andhra Pradesh,44016,2015,Kharif     
Andhra Pradesh,411586,2015,Rabi       
Andhra Pradesh,164,2015,Rabi       
Puducherry,55,2015,Kharif     
Puducherry,6,2015,Kharif     
Puducherry,1,2015,Summer     
Puducherry,246,2015,Kharif     
Puducherry,143,2015,Kharif     
Puducherry,1941,2015,Whole Year 
Puducherry,118,2015,Kharif     
Puducherry,3,2015,Rabi       
Puducherry,5,2015,Kharif     
Puducherry,239,2015,Rabi       
Puducherry,55,2015,Summer     
Puducherry,9,2015,Rabi       
Puducherry,1039,2015,Summer     
Puducherry,1,2015,Summer     
Puducherry,58,2015,Rabi       
Puducherry,4,2015,Summer     
Puducherry,34,2015,Kharif     
Puducherry,3817,2015,Kharif     
Puducherry,8505,2015,Rabi       
Puducherry,3941,2015,Summer     
Puducherry,3,2015,Kharif     
Puducherry,5,2015,Rabi       
Puducherry,100,2015,Summer     
Puducherry,8,2015,Kharif     
Puducherry,1821,2015,Kharif     
Puducherry,5,2015,Kharif     
Puducherry,3,2015,Rabi       
Puducherry,209,2015,Rabi       
Puducherry,209,2015,Rabi       
Puducherry,2,2015,Kharif     
Puducherry,72,2015,Kharif     
Puducherry,206,2015,Rabi       
Puducherry,574,2015,Summer     
Assam,65102,2015,Rabi       
Assam,6366,2015,Kharif     
Assam,51103,2015,Whole Year 
Assam,3302,2015,Whole Year 
Assam,881,2015,Kharif     
Assam,20602,2015,Whole Year 
Assam,921,2015,Kharif     
Assam,19929,2015,Whole Year 
Assam,16306,2015,Whole Year 
Assam,2193,2015,Rabi       
Assam,72128,2015,Kharif     
Assam,5272,2015,Rabi       
Assam,28420,2015,Kharif     
Assam,27180,2015,Rabi       
Assam,4304,2015,Kharif     
Assam,10798,2015,Rabi       
Assam,6534,2015,Kharif     
Assam,8503,2015,Whole Year 
Assam,28334,2015,Rabi       
Assam,103812,2015,Whole Year 
Assam,285677,2015,Rabi       
Assam,191322,2015,Autumn     
Assam,404982,2015,Summer     
Assam,1888683,2015,Winter     
Assam,11770,2015,Kharif     
Assam,6602,2015,Kharif     
Assam,29460,2015,Whole Year 
Assam,5436,2015,Whole Year 
Assam,3177,2015,Whole Year 
Assam,243,2015,Whole Year 
Assam,16272,2015,Whole Year 
Assam,51579,2015,Rabi       
Assam,20975,2015,Rabi       
Meghalaya,16965,2015,Rabi       
Meghalaya,1153,2015,Kharif     
Meghalaya,7112,2015,Kharif     
Meghalaya,999,2015,Rabi       
Meghalaya,9498,2015,Rabi       
Meghalaya,72,2015,Rabi       
Meghalaya,7295,2015,Kharif     
Meghalaya,1637,2015,Rabi       
Meghalaya,2292,2015,Whole Year 
Meghalaya,9911,2015,Kharif     
Meghalaya,1824,2015,Rabi       
Meghalaya,6659,2015,Kharif     
Meghalaya,91,2015,Rabi       
Meghalaya,18056,2015,Kharif     
Meghalaya,1242,2015,Rabi       
Meghalaya,4469,2015,Kharif     
Meghalaya,521,2015,Rabi       
Meghalaya,2271,2015,Rabi       
Meghalaya,12498,2015,Summer     
Meghalaya,6063,2015,Winter     
Meghalaya,9786,2015,Rabi       
Meghalaya,33136,2015,Autumn     
Meghalaya,13649,2015,Rabi       
Meghalaya,63670,2015,Winter     
Meghalaya,2234,2015,Rabi       
Meghalaya,2906,2015,Rabi       
Meghalaya,1735,2015,Kharif     
Meghalaya,117,2015,Whole Year 
Meghalaya,4549,2015,Kharif     
Meghalaya,5414,2015,Kharif     
Meghalaya,790,2015,Rabi       
Meghalaya,2577,2015,Whole Year 
Meghalaya,448,2015,Rabi       
Goa,1783,2015,Whole Year 
Goa,2414,2015,Whole Year 
Goa,783,2015,Whole Year 
Goa,56609,2015,Whole Year 
Goa,25818,2015,Whole Year 
Goa,361,2015,Kharif     
Goa,1537,2015,Rabi       
Goa,6983,2015,Rabi       
Goa,171,2015,Kharif     
Goa,27730,2015,Kharif     
Goa,13614,2015,Rabi       
Goa,1139,2015,Whole Year 
Karnataka,247927,2015,Whole Year 
Karnataka,657354,2015,Kharif     
Karnataka,163108,2015,Kharif     
Karnataka,3226,2015,Summer     
Karnataka,34990,2015,Whole Year 
Karnataka,17660,2015,Whole Year 
Karnataka,64212,2015,Whole Year 
Karnataka,9347,2015,Kharif     
Karnataka,441100,2015,Whole Year 
Karnataka,4494,2015,Whole Year 
Karnataka,599083,2015,Kharif     
Karnataka,41696,2015,Rabi       
Karnataka,1105,2015,Summer     
Karnataka,67727,2015,Kharif     
Karnataka,10778,2015,Rabi       
Karnataka,8036,2015,Summer     
Karnataka,88799,2015,Kharif     
Karnataka,7744,2015,Rabi       
Karnataka,5747,2015,Summer     
Karnataka,4661,2015,Whole Year 
Karnataka,29285,2015,Whole Year 
Karnataka,1420431,2015,Rabi       
Karnataka,406076,2015,Kharif     
Karnataka,3646,2015,Rabi       
Karnataka,160363,2015,Summer     
Karnataka,53718,2015,Kharif     
Karnataka,112390,2015,Rabi       
Karnataka,104738,2015,Kharif     
Karnataka,993968,2015,Rabi       
Karnataka,5201,2015,Summer     
Karnataka,4961,2015,Rabi       
Karnataka,1091587,2015,Kharif     
Karnataka,103950,2015,Rabi       
Karnataka,24754,2015,Summer     
Karnataka,766,2015,Whole Year 
Karnataka,340527,2015,Kharif     
Karnataka,4972,2015,Rabi       
Karnataka,2939,2015,Summer     
Karnataka,7229,2015,Kharif     
Karnataka,173510,2015,Kharif     
Karnataka,15694,2015,Rabi       
Karnataka,6246,2015,Summer     
Karnataka,11561,2015,Rabi       
Karnataka,51342,2015,Kharif     
Karnataka,31633,2015,Kharif     
Karnataka,6029,2015,Rabi       
Karnataka,464,2015,Summer     
Karnataka,662355,2015,Kharif     
Karnataka,36275,2015,Rabi       
Karnataka,7053,2015,Summer     
Karnataka,1605,2015,Kharif     
Karnataka,977005,2015,Kharif     
Karnataka,29329,2015,Rabi       
Karnataka,103711,2015,Summer     
Karnataka,53833,2015,Rabi       
Karnataka,113,2015,Whole Year 
Karnataka,50611,2015,Kharif     
Karnataka,28488,2015,Kharif     
Karnataka,257971,2015,Kharif     
Karnataka,449586,2015,Whole Year 
Karnataka,125584,2015,Kharif     
Karnataka,194166,2015,Rabi       
Karnataka,10573,2015,Summer     
Karnataka,3207,2015,Whole Year 
Karnataka,1277,2015,Whole Year 
Karnataka,14994,2015,Whole Year 
Karnataka,82234,2015,Kharif     
Karnataka,5240,2015,Rabi       
Karnataka,3911,2015,Summer     
Karnataka,173856,2015,Rabi       
Kerala,99125.71,2015,Whole Year 
Kerala,1431,2015,Whole Year 
Kerala,59834.61,2015,Whole Year 
Kerala,85947.77,2015,Whole Year 
Kerala,39730,2015,Whole Year 
Kerala,43089.84,2015,Whole Year 
Kerala,790223,2015,Whole Year 
Kerala,109,2015,Kharif     
Kerala,62,2015,Whole Year 
Kerala,4986.01,2015,Whole Year 
Kerala,449,2015,Whole Year 
Kerala,178,2015,Whole Year 
Kerala,59,2015,Whole Year 
Kerala,27,2015,Whole Year 
Kerala,2333,2015,Kharif     
Kerala,491,2015,Whole Year 
Kerala,64,2015,Whole Year 
Kerala,60418,2015,Autumn     
Kerala,47334,2015,Summer     
Kerala,89118,2015,Winter     
Kerala,187,2015,Whole Year 
Kerala,14,2015,Whole Year 
Kerala,1,2015,Whole Year 
Kerala,1361.588,2015,Whole Year 
Kerala,279,2015,Whole Year 
Kerala,69404.71,2015,Whole Year 
Kerala,9,2015,Whole Year 
Kerala,2602.89,2015,Whole Year 
Kerala,2,2015,Whole Year 
Tamil Nadu,6884,2015,Whole Year 
Tamil Nadu,35460,2015,Kharif     
Tamil Nadu,16146,2015,Rabi       
Tamil Nadu,94214,2015,Whole Year 
Tamil Nadu,4349,2015,Whole Year 
Tamil Nadu,3983,2015,Whole Year 
Tamil Nadu,88415,2015,Whole Year 
Tamil Nadu,5495,2015,Kharif     
Tamil Nadu,434875,2015,Whole Year 
Tamil Nadu,11084,2015,Whole Year 
Tamil Nadu,102251,2015,Kharif     
Tamil Nadu,45836,2015,Rabi       
Tamil Nadu,46522,2015,Whole Year 
Tamil Nadu,581,2015,Whole Year 
Tamil Nadu,390,2015,Whole Year 
Tamil Nadu,4876,2015,Rabi       
Tamil Nadu,222820,2015,Kharif     
Tamil Nadu,123791,2015,Rabi       
Tamil Nadu,11492,2015,Kharif     
Tamil Nadu,64411,2015,Rabi       
Tamil Nadu,185193,2015,Kharif     
Tamil Nadu,153973,2015,Rabi       
Tamil Nadu,201750,2015,Kharif     
Tamil Nadu,153314,2015,Rabi       
Tamil Nadu,59007,2015,Kharif     
Tamil Nadu,34470,2015,Kharif     
Tamil Nadu,204372,2015,Rabi       
Tamil Nadu,16013,2015,Kharif     
Tamil Nadu,19796,2015,Rabi       
Tamil Nadu,113836,2015,Kharif     
Tamil Nadu,3235,2015,Kharif     
Tamil Nadu,1071,2015,Rabi       
Tamil Nadu,68487,2015,Kharif     
Tamil Nadu,21499,2015,Rabi       
Tamil Nadu,351,2015,Rabi       
Tamil Nadu,2000212,2015,Kharif     
Tamil Nadu,18547,2015,Kharif     
Tamil Nadu,27470,2015,Rabi       
Tamil Nadu,22406,2015,Kharif     
Tamil Nadu,758,2015,Rabi       
Tamil Nadu,252272,2015,Whole Year 
Tamil Nadu,1957,2015,Kharif     
Tamil Nadu,6328,2015,Rabi       
Tamil Nadu,586,2015,Whole Year 
Tamil Nadu,86236,2015,Whole Year 
Tamil Nadu,3348,2015,Whole Year 
Tamil Nadu,29877,2015,Whole Year 
Tamil Nadu,59145,2015,Kharif     
Tamil Nadu,336041,2015,Rabi       
Andhra Pradesh,564,2016,Kharif     
Andhra Pradesh,342883,2016,Kharif     
Andhra Pradesh,6555,2016,Rabi       
Andhra Pradesh,38762,2016,Kharif     
Andhra Pradesh,3124,2016,Rabi       
Andhra Pradesh,55743,2016,Whole Year 
Andhra Pradesh,111894,2016,Kharif     
Andhra Pradesh,32292,2016,Kharif     
Andhra Pradesh,527,2016,Rabi       
Andhra Pradesh,102548,2016,Whole Year 
Andhra Pradesh,8,2016,Kharif     
Andhra Pradesh,4295,2016,Rabi       
Andhra Pradesh,463437,2016,Kharif     
Andhra Pradesh,8092,2016,Rabi       
Andhra Pradesh,3780,2016,Kharif     
Andhra Pradesh,5039,2016,Rabi       
Andhra Pradesh,169242,2016,Kharif     
Andhra Pradesh,40105,2016,Rabi       
Andhra Pradesh,285,2016,Kharif     
Andhra Pradesh,4,2016,Rabi       
Andhra Pradesh,5,2016,Kharif     
Andhra Pradesh,397083,2016,Rabi       
Andhra Pradesh,933233,2016,Kharif     
Andhra Pradesh,79576,2016,Rabi       
Andhra Pradesh,42,2016,Rabi       
Andhra Pradesh,1411,2016,Kharif     
Andhra Pradesh,11425,2016,Rabi       
Andhra Pradesh,14260,2016,Kharif     
Andhra Pradesh,83139,2016,Rabi       
Andhra Pradesh,219,2016,Kharif     
Andhra Pradesh,85501,2016,Kharif     
Andhra Pradesh,164778,2016,Rabi       
Andhra Pradesh,6702,2016,Kharif     
Andhra Pradesh,32294,2016,Kharif     
Andhra Pradesh,102067,2016,Rabi       
Andhra Pradesh,5714,2016,Rabi       
Andhra Pradesh,1198491,2016,Kharif     
Andhra Pradesh,133813,2016,Rabi       
Andhra Pradesh,32006,2016,Kharif     
Andhra Pradesh,3511,2016,Rabi       
Andhra Pradesh,6743,2016,Rabi       
Andhra Pradesh,3721,2016,Kharif     
Andhra Pradesh,527,2016,Kharif     
Andhra Pradesh,1164,2016,Rabi       
Andhra Pradesh,26899,2016,Kharif     
Andhra Pradesh,5159,2016,Rabi       
Andhra Pradesh,6,2016,Kharif     
Andhra Pradesh,5060,2016,Rabi       
Andhra Pradesh,1519656,2016,Kharif     
Andhra Pradesh,585363,2016,Rabi       
Andhra Pradesh,4,2016,Kharif     
Andhra Pradesh,125,2016,Rabi       
Andhra Pradesh,33460,2016,Kharif     
Andhra Pradesh,30208,2016,Rabi       
Andhra Pradesh,24448,2016,Kharif     
Andhra Pradesh,6643,2016,Rabi       
Andhra Pradesh,1570,2016,Kharif     
Andhra Pradesh,1,2016,Rabi       
Andhra Pradesh,102732,2016,Whole Year 
Andhra Pradesh,8526,2016,Kharif     
Andhra Pradesh,12602,2016,Rabi       
Andhra Pradesh,149,2016,Kharif     
Andhra Pradesh,484,2016,Rabi       
Andhra Pradesh,7122,2016,Kharif     
Andhra Pradesh,19,2016,Rabi       
Andhra Pradesh,23505,2016,Kharif     
Andhra Pradesh,73274,2016,Rabi       
Andhra Pradesh,59661,2016,Kharif     
Andhra Pradesh,439841,2016,Rabi       
Andhra Pradesh,33,2016,Rabi       
Andhra Pradesh,138,2016,Kharif     
Puducherry,53,2016,Kharif     
Puducherry,12,2016,Kharif     
Puducherry,4,2016,Summer     
Puducherry,252,2016,Kharif     
Puducherry,10,2016,Kharif     
Puducherry,148,2016,Kharif     
Puducherry,1930,2016,Whole Year 
Puducherry,296,2016,Kharif     
Puducherry,4,2016,Rabi       
Puducherry,1,2016,Kharif     
Puducherry,212,2016,Rabi       
Puducherry,40,2016,Summer     
Puducherry,1,2016,Kharif     
Puducherry,3,2016,Summer     
Puducherry,8,2016,Rabi       
Puducherry,750,2016,Summer     
Puducherry,1,2016,Summer     
Puducherry,44,2016,Rabi       
Puducherry,2,2016,Kharif     
Puducherry,10,2016,Summer     
Puducherry,20,2016,Kharif     
Puducherry,6,2016,Rabi       
Puducherry,21,2016,Summer     
Puducherry,3693,2016,Kharif     
Puducherry,8412,2016,Rabi       
Puducherry,4100,2016,Summer     
Puducherry,3,2016,Kharif     
Puducherry,1,2016,Rabi       
Puducherry,72,2016,Summer     
Puducherry,1677,2016,Kharif     
Puducherry,6,2016,Kharif     
Puducherry,157,2016,Kharif     
Puducherry,11,2016,Rabi       
Puducherry,6,2016,Kharif     
Puducherry,15,2016,Kharif     
Puducherry,335,2016,Rabi       
Puducherry,402,2016,Summer     
Assam,66800,2016,Rabi       
Assam,5721,2016,Kharif     
Assam,49266,2016,Whole Year 
Assam,3376,2016,Whole Year 
Assam,744,2016,Kharif     
Assam,20041,2016,Whole Year 
Assam,882,2016,Kharif     
Assam,20546,2016,Whole Year 
Assam,17632,2016,Whole Year 
Assam,2429,2016,Rabi       
Assam,75140,2016,Kharif     
Assam,4970,2016,Rabi       
Assam,31333,2016,Kharif     
Assam,23783,2016,Rabi       
Assam,3544,2016,Kharif     
Assam,10724,2016,Rabi       
Assam,5975,2016,Kharif     
Assam,8266,2016,Whole Year 
Assam,17620,2016,Rabi       
Assam,28680,2016,Rabi       
Assam,106437,2016,Whole Year 
Assam,294018,2016,Rabi       
Assam,168044,2016,Autumn     
Assam,408132,2016,Summer     
Assam,1890960,2016,Winter     
Assam,11874,2016,Kharif     
Assam,4749,2016,Kharif     
Assam,31383,2016,Whole Year 
Assam,5254,2016,Whole Year 
Assam,3266,2016,Whole Year 
Assam,227,2016,Whole Year 
Assam,16804,2016,Whole Year 
Assam,57420,2016,Rabi       
Assam,17452,2016,Rabi       
Meghalaya,18190,2016,Rabi       
Meghalaya,1173,2016,Kharif     
Meghalaya,7240,2016,Kharif     
Meghalaya,1013,2016,Rabi       
Meghalaya,10456,2016,Rabi       
Meghalaya,72,2016,Rabi       
Meghalaya,7255,2016,Kharif     
Meghalaya,1661,2016,Rabi       
Meghalaya,2307,2016,Whole Year 
Meghalaya,9929,2016,Kharif     
Meghalaya,1850,2016,Rabi       
Meghalaya,6665,2016,Kharif     
Meghalaya,92,2016,Rabi       
Meghalaya,18128,2016,Kharif     
Meghalaya,1252,2016,Rabi       
Meghalaya,4464,2016,Kharif     
Meghalaya,551,2016,Rabi       
Meghalaya,2314,2016,Rabi       
Meghalaya,12554,2016,Summer     
Meghalaya,6341,2016,Winter     
Meghalaya,9852,2016,Rabi       
Meghalaya,33646,2016,Autumn     
Meghalaya,13670,2016,Rabi       
Meghalaya,63862,2016,Winter     
Meghalaya,2363,2016,Rabi       
Meghalaya,2942,2016,Rabi       
Meghalaya,1850,2016,Kharif     
Meghalaya,121,2016,Whole Year 
Meghalaya,4667,2016,Kharif     
Meghalaya,5392,2016,Kharif     
Meghalaya,797,2016,Rabi       
Meghalaya,2632,2016,Whole Year 
Meghalaya,456,2016,Rabi       
Goa,1810,2016,Whole Year 
Goa,2435,2016,Whole Year 
Goa,777,2016,Whole Year 
Goa,56735,2016,Whole Year 
Goa,25913,2016,Whole Year 
Goa,336,2016,Kharif     
Goa,1352,2016,Rabi       
Goa,5745,2016,Rabi       
Goa,142,2016,Kharif     
Goa,27630,2016,Kharif     
Goa,13193,2016,Rabi       
Goa,897,2016,Whole Year 
Goa,52,2016,Whole Year 
Karnataka,254640,2016,Whole Year 
Karnataka,1213836,2016,Kharif     
Karnataka,240347,2016,Kharif     
Karnataka,1980,2016,Summer     
Karnataka,37746,2016,Whole Year 
Karnataka,16682,2016,Whole Year 
Karnataka,64072,2016,Whole Year 
Karnataka,9527,2016,Kharif     
Karnataka,437099,2016,Whole Year 
Karnataka,1778,2016,Whole Year 
Karnataka,484953,2016,Kharif     
Karnataka,24614,2016,Rabi       
Karnataka,56875,2016,Kharif     
Karnataka,4191,2016,Rabi       
Karnataka,5158,2016,Summer     
Karnataka,114152,2016,Kharif     
Karnataka,8982,2016,Rabi       
Karnataka,4468,2016,Summer     
Karnataka,6534,2016,Whole Year 
Karnataka,23088,2016,Whole Year 
Karnataka,1002932,2016,Rabi       
Karnataka,496668,2016,Kharif     
Karnataka,3309,2016,Rabi       
Karnataka,165732,2016,Summer     
Karnataka,35541,2016,Kharif     
Karnataka,88261,2016,Rabi       
Karnataka,110719,2016,Kharif     
Karnataka,834444,2016,Rabi       
Karnataka,2838,2016,Summer     
Karnataka,2854,2016,Rabi       
Karnataka,1262641,2016,Kharif     
Karnataka,87280,2016,Rabi       
Karnataka,20282,2016,Summer     
Karnataka,105,2016,Whole Year 
Karnataka,415582,2016,Kharif     
Karnataka,3959,2016,Rabi       
Karnataka,678,2016,Summer     
Karnataka,5588,2016,Kharif     
Karnataka,183065,2016,Kharif     
Karnataka,14675,2016,Rabi       
Karnataka,3231,2016,Summer     
Karnataka,2706,2016,Rabi       
Karnataka,49480,2016,Kharif     
Karnataka,19963,2016,Kharif     
Karnataka,5929,2016,Rabi       
Karnataka,244,2016,Summer     
Karnataka,575562,2016,Kharif     
Karnataka,16968,2016,Rabi       
Karnataka,6133,2016,Summer     
Karnataka,4573,2016,Kharif     
Karnataka,942025,2016,Kharif     
Karnataka,18686,2016,Rabi       
Karnataka,73832,2016,Summer     
Karnataka,32118,2016,Rabi       
Karnataka,57,2016,Whole Year 
Karnataka,35109,2016,Kharif     
Karnataka,21081,2016,Kharif     
Karnataka,317870,2016,Kharif     
Karnataka,397098,2016,Whole Year 
Karnataka,133872,2016,Kharif     
Karnataka,82710,2016,Rabi       
Karnataka,3775,2016,Summer     
Karnataka,3079,2016,Whole Year 
Karnataka,687,2016,Whole Year 
Karnataka,89741,2016,Whole Year 
Karnataka,19327,2016,Whole Year 
Karnataka,82772,2016,Kharif     
Karnataka,3318,2016,Rabi       
Karnataka,2218,2016,Summer     
Karnataka,168242,2016,Rabi       
Kerala,97696,2016,Whole Year 
Kerala,176,2016,Whole Year 
Kerala,57158,2016,Whole Year 
Kerala,85207,2016,Whole Year 
Kerala,39080,2016,Whole Year 
Kerala,41661,2016,Whole Year 
Kerala,781496,2016,Whole Year 
Kerala,80,2016,Whole Year 
Kerala,77,2016,Whole Year 
Kerala,5151,2016,Whole Year 
Kerala,358,2016,Whole Year 
Kerala,140,2016,Whole Year 
Kerala,65,2016,Whole Year 
Kerala,31,2016,Whole Year 
Kerala,1562,2016,Kharif     
